Timestamp,Open,High,Low,Close.Volume
1423644878,221.2400,222.1000,220.8200,221.9900,111.3760
1423648485,221.9900,222.0700,221.1000,221.7600,63.6577
1423652086,221.7600,221.7900,219.0000,219.8000,363.7265
1423655687,219.8000,221.2700,219.6900,220.1500,110.3139
1423659325,220.1500,222.2800,218.0000,221.7000,341.8100
1423662935,221.7000,222.0000,220.8900,221.3400,172.7861
1423666549,221.3400,222.4500,221.0000,222.2400,278.1560
1423670150,222.2400,222.7600,221.1800,221.9100,298.2455
1423673758,221.9100,222.4800,220.4800,222.2700,652.8256
1423677362,222.2700,223.1100,220.6500,222.4200,658.1349
1423680967,222.4200,223.2000,221.9200,222.3000,425.3173
1423684605,222.3000,222.9800,220.0200,220.1000,546.7192
1423688223,220.1000,220.6100,218.2800,219.5800,488.0088
1423691823,219.5800,222.0800,218.0300,219.5000,713.4259
1423695428,219.5000,222.0000,219.5000,220.6200,243.7743
1423699028,220.6200,222.0100,217.4600,219.6900,774.0013
1423702639,219.6900,220.9300,218.0600,219.5000,516.8731
1423706243,219.5000,220.2500,219.2600,219.6700,302.2298
1423709847,219.6700,220.2400,218.5800,219.1500,343.5098
1423713450,219.1500,219.3000,218.4600,219.0000,197.1866
1423717065,219.0000,219.7500,218.5000,218.5000,243.7888
1423720679,218.5000,219.1100,218.0700,219.0500,254.2055
1423724338,219.0500,219.4200,218.3200,218.6500,307.0525
1423728048,218.6500,219.2700,218.0000,218.3000,170.5043
1423731651,218.3000,218.9700,218.0800,218.5100,136.1074
1423735271,218.5100,219.3800,218.3300,219.3800,189.4954
1423738920,219.3800,219.7600,219.0100,219.4200,94.1251
1423742524,219.4200,219.8700,218.7100,219.6100,104.2123
1423746128,219.6100,219.9600,218.3300,219.8400,343.2529
1423749740,219.8400,220.5000,219.0100,220.5000,264.8750
1423753365,220.5000,221.9900,220.2900,220.5700,342.4789
1423757015,220.5700,221.6400,219.9900,220.8900,529.2084
1423760623,220.8900,221.9900,220.2300,221.0000,485.6298
1423764237,221.0000,223.1000,220.8900,222.7700,471.5354
1423767837,222.7700,224.6100,222.0000,223.5600,734.5459
1423771447,223.5600,224.6100,222.2200,224.1500,424.4576
1423775052,224.1500,224.4400,222.0000,223.0000,601.5920
1423778666,223.0000,223.1400,222.0900,222.3900,322.1239
1423782269,222.3900,223.0000,222.0900,222.7500,212.6771
1423785907,222.7500,223.2100,222.2000,223.0900,283.3220
1423789526,223.0900,223.2300,222.2200,222.3800,298.5861
1423793145,222.3800,223.2500,221.7400,222.4400,341.4600
1423796751,222.4400,223.0000,221.5500,222.2000,334.9944
1423800355,222.2000,224.9600,221.9900,224.7200,517.2181
1423803956,224.7200,225.1100,224.1700,224.3300,585.0924
1423807592,224.3300,226.7600,224.3000,226.5600,601.8254
1423811221,226.5600,234.9900,226.4000,231.1000,1579.9894
1423814890,231.1000,232.9500,229.5000,230.5100,619.1552
1423818493,230.5100,234.8800,230.4700,234.3000,292.4615
1423822099,234.3000,237.9900,234.2600,236.0000,639.3154
1423825754,236.0000,238.9900,234.2200,235.3800,405.4070
1423829379,235.3800,237.1200,234.4400,236.7500,276.4400
1423832982,236.7500,237.1200,235.5000,236.5600,493.6849
1423836589,236.5600,239.0000,236.2400,237.1000,855.6947
1423840189,237.1000,238.0000,235.3300,237.9000,529.9683
1423843789,237.9000,242.3600,236.5900,242.3600,1217.9096
1423847392,242.3600,242.3600,237.9900,238.6800,1102.7688
1423851000,238.6800,240.0000,238.1800,239.9800,672.4248
1423854602,239.9800,240.4700,236.0000,236.9800,1303.6352
1423858205,236.9800,238.4400,236.8200,237.1500,486.5938
1423861826,237.1500,238.7700,236.8400,237.0800,493.0801
1423865439,237.0800,237.4500,234.9600,235.5900,772.9459
1423869109,235.5900,237.7100,235.4000,237.0000,567.5641
1423872715,237.0000,238.0000,236.0800,237.9800,437.6841
1423876331,237.9800,239.6200,237.5700,239.6100,359.3960
1423879950,239.6100,239.6200,237.7200,238.9900,426.8968
1423883584,238.9900,239.0000,237.1600,237.6700,256.0907
1423887190,237.6700,240.0000,237.4000,239.7400,339.8403
1423890839,239.7400,241.4700,239.3400,240.6400,555.3921
1423894451,240.6400,247.1200,239.9200,246.1200,954.4946
1423898052,246.1200,250.0000,245.4200,249.5000,1709.1456
1423901652,249.5000,251.5800,247.7000,248.5700,877.0198
1423905252,248.5700,251.0000,247.1500,251.0000,477.2904
1423908890,251.0000,251.7100,248.0100,248.2600,314.5332
1423912494,248.2600,249.8200,248.0100,248.5800,228.7026
1423916122,248.5800,248.7700,245.1000,245.1000,330.4591
1423919722,245.1000,245.9900,243.7900,244.5200,293.3562
1423923329,244.5200,247.9800,244.3000,247.5400,261.9960
1423926950,247.5400,248.2300,245.0000,245.8800,326.7727
1423930558,245.8800,249.7600,245.8800,248.7000,461.6776
1423934158,248.7000,249.0000,246.3400,247.0000,282.7627
1423937763,247.0000,247.0000,244.8100,245.6000,519.1931
1423941368,245.6000,248.0600,245.1100,246.5400,725.8665
1423944987,246.5400,248.1400,246.0500,247.9400,447.9020
1423948588,247.9400,256.7400,247.6200,255.9000,1673.7644
1423952188,255.9000,257.9900,253.5600,257.0000,1362.4288
1423955789,257.0000,259.9800,255.7200,259.1100,1196.9220
1423959395,259.1100,259.1200,255.9100,255.9300,882.4417
1423962997,255.9300,258.5000,254.5300,258.4800,573.3843
1423966605,258.4800,263.1300,256.7600,258.7300,706.8839
1423970253,258.7300,261.2200,257.4500,259.8100,460.8241
1423973855,259.8100,260.6600,247.6500,255.2100,737.7142
1423977484,255.2100,258.0000,255.0000,257.8200,348.7010
1423981094,257.8200,257.9000,243.0000,257.0500,722.9312
1423984694,257.0500,259.0800,256.9800,259.0800,437.5814
1423988320,259.0800,259.9000,256.1800,257.4600,211.0800
1423991922,257.4600,265.0700,256.3800,264.5300,794.2104
1423995529,264.5300,267.8600,262.0000,262.5400,370.0294
1423999133,262.5400,264.6200,253.3600,253.9900,797.9358
1424002785,253.9900,256.7300,252.5000,254.1300,454.9420
1424006388,254.1300,254.4000,249.5700,253.1000,628.7223
1424009992,253.1000,253.1100,248.3900,249.4200,472.8168
1424013597,249.4200,249.7300,244.4900,244.9600,797.6407
1424017202,244.9600,246.6900,240.1200,243.9900,1529.3489
1424020806,243.9900,244.6900,239.9500,244.1100,1000.9888
1424024406,244.1100,246.4600,243.6600,244.6400,476.3724
1424028012,244.6400,245.5700,237.9800,237.9800,822.4674
1424031615,237.9800,238.0000,229.1100,231.1100,1955.1549
1424035233,231.1100,234.5400,228.0000,233.9700,1242.3936
1424038837,233.9700,234.9000,231.2200,232.5100,649.6597
1424042463,232.5100,234.4900,229.8100,234.1400,483.1614
1424046075,234.1400,235.8600,233.4700,233.9800,319.8820
1424049686,233.9800,234.0300,232.2300,233.4400,442.3003
1424053298,233.4400,233.6300,229.6000,230.5000,532.6865
1424056899,230.5000,232.6200,230.0000,231.5000,572.4017
1424060500,231.5000,232.2300,230.2500,231.2500,244.4737
1424064113,231.2500,232.6100,230.9500,231.5500,228.4471
1424067717,231.5500,233.5800,231.5400,233.5200,278.2557
1424071387,233.5200,235.8500,233.1100,233.9600,302.6313
1424075020,233.9600,234.9100,231.6700,231.7100,267.7564
1424078623,231.7100,236.7800,231.5500,236.7800,338.9540
1424082278,236.7800,241.0000,236.5600,238.0100,930.2781
1424085885,238.0100,238.4400,235.5600,235.7000,443.1593
1424089516,235.7000,235.7000,231.6900,234.1100,362.2654
1424093123,234.1100,235.0000,233.3900,233.3900,233.3339
1424096727,233.3900,234.9600,232.1000,234.7800,236.1752
1424100356,234.7800,237.9700,234.4800,236.0000,475.4573
1424103960,236.0000,236.2500,234.9000,235.6800,302.3580
1424107564,235.6800,237.4400,234.8000,236.3300,386.0535
1424111173,236.3300,237.0900,231.9500,236.4600,800.9111
1424114782,236.4600,238.8000,236.0000,237.1800,724.1146
1424118391,237.1800,238.4200,236.7000,238.0300,479.4298
1424121995,238.0300,240.0500,237.7500,239.0800,494.2943
1424125595,239.0800,239.5100,235.0000,236.4800,566.0748
1424129203,236.4800,237.3200,236.2500,236.9400,397.3071
1424132807,236.9400,237.1400,233.0000,234.0600,465.6991
1424136426,234.0600,235.0600,233.0000,234.2300,476.7676
1424140060,234.2300,235.7300,234.0400,235.4500,338.2023
1424143676,235.4500,236.7500,235.0000,236.0300,232.2681
1424147313,236.0300,236.9500,235.3100,236.6000,243.6792
1424150916,236.6000,236.7900,234.5500,235.5500,254.1533
1424154521,235.5500,236.4100,235.4800,235.6800,155.2503
1424158189,235.6800,238.0300,235.4600,237.7700,250.3120
1424161806,237.7700,238.8500,236.2000,238.8200,242.8454
1424165439,238.8200,239.7300,238.0000,238.9700,203.8993
1424169046,238.9700,240.9000,237.8300,238.8000,281.2383
1424172685,238.8000,240.1700,237.6200,238.7000,154.3929
1424176313,238.7000,240.1200,237.0100,239.4400,376.2523
1424179961,239.4400,240.6800,236.3800,239.5400,599.3727
1424183564,239.5400,240.1500,235.5500,237.7800,472.8937
1424187167,237.7800,240.0600,237.4300,239.5400,933.6394
1424190775,239.5400,241.2000,239.1400,239.6700,912.4611
1424194376,239.6700,247.9000,239.3200,245.1100,1749.7292
1424197977,245.1100,248.0000,242.3700,244.6000,1441.4109
1424201579,244.6000,244.6900,241.7600,244.1300,1275.9432
1424205185,244.1300,244.5000,240.0100,242.6100,1536.6169
1424208787,242.6100,242.6100,235.1100,240.9200,1769.8278
1424212390,240.9200,242.9900,240.1800,242.5000,1179.5329
1424215997,242.5000,245.0800,241.4500,244.7500,1045.9400
1424219601,244.7500,245.1200,241.8300,244.0500,1313.1261
1424223207,244.0500,244.9000,242.0500,243.3500,1317.0296
1424226813,243.3500,244.8100,242.7300,244.4900,408.6780
1424230421,244.4900,244.8700,243.7900,244.6600,286.7644
1424234052,244.6600,244.8300,243.6300,244.3400,333.7633
1424237653,244.3400,246.0000,243.6300,245.1800,493.8510
1424241264,245.1800,245.8900,244.5000,244.9400,285.6258
1424244865,244.9400,245.1200,241.8700,242.7500,456.4648
1424248469,242.7500,243.4000,240.4400,242.5100,482.5331
1424252075,242.5100,242.5900,240.2300,240.8400,119.9979
1424255769,240.8400,243.5200,240.3700,243.2900,80.6981
1424259374,243.2900,243.3100,241.3300,242.1000,115.0442
1424263009,242.1000,244.6300,241.7300,243.5200,150.8102
1424266613,243.5200,243.9000,240.7400,242.1800,278.6675
1424270218,242.1800,243.0300,240.3600,241.4400,334.5535
1424273834,241.4400,241.8100,237.2000,237.4400,660.7618
1424277436,237.4400,240.2900,236.2600,238.4000,926.3067
1424281037,238.4000,239.7600,237.8100,238.5500,453.4026
1424284638,238.5500,239.9000,234.1600,235.4000,1087.1437
1424288255,235.4000,236.9000,232.5600,236.1000,790.4554
1424291862,236.1000,236.5000,233.6400,234.8400,562.0085
1424295481,234.8400,236.1400,231.9300,234.1500,1314.4834
1424299086,234.1500,235.5600,233.2800,235.1100,412.0069
1424302691,235.1100,236.6600,234.8000,236.6000,605.6052
1424306304,236.6000,238.7700,236.2400,237.1400,556.9527
1424309912,237.1400,238.4600,236.9100,237.0500,430.3022
1424313519,237.0500,237.6400,235.8700,236.6600,353.2716
1424317121,236.6600,237.5000,235.5800,237.1900,308.4835
1424320724,237.1900,237.9300,236.5900,236.7000,268.4584
1424324343,236.7000,237.8900,236.1600,237.8800,229.0944
1424327962,237.8800,238.3800,236.5500,237.0300,328.8055
1424331614,237.0300,237.9000,236.0000,236.7800,158.5610
1424335337,236.7800,237.0200,236.0000,236.5400,182.1238
1424338972,236.5400,238.1000,236.5100,238.1000,138.2781
1424342593,238.1000,238.1000,236.6300,237.6500,103.1905
1424346241,237.6500,239.4700,237.6500,238.6500,109.6782
1424349965,238.6500,238.8300,236.8800,238.0100,330.4015
1424353600,238.0100,238.2900,237.1300,237.8800,219.3207
1424357204,237.8800,238.8300,237.0000,237.6900,252.9214
1424360809,237.6900,239.0400,237.3100,239.0200,382.6572
1424364414,239.0200,240.0000,237.8700,238.9400,375.8492
1424368036,238.9400,241.3700,238.8000,241.1900,453.5496
1424371641,241.1900,243.0000,240.9000,241.9000,552.8984
1424375248,241.9000,245.0000,241.2000,242.7500,661.7318
1424378865,242.7500,243.3000,238.7000,241.3400,1272.4919
1424382487,241.3400,242.2100,239.8000,241.5200,847.3063
1424386088,241.5200,242.5000,241.0000,241.9000,491.3459
1424389702,241.9000,243.7300,241.7400,242.5000,473.3180
1424393311,242.5000,242.5000,240.5500,241.2200,550.0963
1424396931,241.2200,241.9900,240.2500,241.2600,321.9798
1424400550,241.2600,242.4900,239.9900,242.0000,445.0597
1424404199,242.0000,242.7500,241.5400,242.5000,332.7991
1424407802,242.5000,245.0000,242.1400,244.9400,626.2894
1424411406,244.9400,245.1500,243.7300,244.8800,426.7622
1424415024,244.8800,245.8400,243.1000,244.3300,548.2101
1424418628,244.3300,245.8000,244.1100,245.5300,326.8471
1424422233,245.5300,247.1100,244.2500,247.0900,421.6198
1424425844,247.0900,248.2400,245.7400,246.0000,269.0122
1424429499,246.0000,248.3200,244.3600,246.6500,310.0871
1424433103,246.6500,247.3600,244.1500,244.8100,192.0473
1424436721,244.8100,245.4700,241.8900,243.3600,604.8685
1424440340,243.3600,246.0000,243.3600,246.0000,190.8077
1424443944,246.0000,246.9900,244.8000,246.8800,567.4833
1424447549,246.8800,247.5000,246.0000,247.2500,536.2132
1424451156,247.2500,247.4900,245.0000,245.9100,449.9822
1424454760,245.9100,245.9100,242.9000,244.1100,663.0287
1424458363,244.1100,245.1100,242.5100,243.9000,924.3716
1424461968,243.9000,244.1200,241.9500,243.0000,720.0441
1424465571,243.0000,243.9400,241.9000,243.8400,364.8267
1424469190,243.8400,245.5000,241.7600,245.4600,637.2384
1424472794,245.4600,246.2600,244.1500,245.4800,510.2213
1424476400,245.4800,246.8000,245.2000,245.8400,345.1370
1424480020,245.8400,246.1200,244.0600,245.8200,357.8804
1424483625,245.8200,246.2300,244.5000,245.2500,214.4505
1424487289,245.2500,245.8000,244.7400,245.5900,225.5727
1424490889,245.5900,248.0000,245.4300,246.9200,409.9841
1424494528,246.9200,248.1200,245.7600,246.5300,359.7147
1424498136,246.5300,248.4300,245.0000,246.4200,639.3920
1424501803,246.4200,246.6900,245.5000,245.8400,197.2456
1424505415,245.8400,246.9900,245.7100,245.7500,142.1954
1424509224,245.7500,246.3400,245.4400,245.9700,75.1176
1424512826,245.9700,246.9100,245.1200,245.7400,187.9219
1424516437,245.7400,245.8900,244.9000,244.9100,99.6853
1424520041,244.9100,246.0200,244.6800,245.2800,26.9677
1424523645,245.2800,246.9100,245.2800,245.7600,124.3067
1424527249,245.7600,246.1100,245.0100,245.0200,133.7653
1424530851,245.0200,246.1200,244.5000,245.2200,283.0228
1424534487,245.2200,245.7500,244.0000,245.0900,185.9536
1424538122,245.0900,245.9300,244.8400,245.2300,225.1070
1424541727,245.2300,245.9800,245.0000,245.9500,230.8195
1424545332,245.9500,246.2700,244.3500,244.5600,529.1831
1424548934,244.5600,245.1400,244.3100,244.8200,265.9039
1424552541,244.8200,246.0700,244.3000,245.9900,535.5080
1424556155,245.9900,245.9900,244.6000,245.1700,316.4299
1424559772,245.1700,245.7400,244.7800,245.3000,214.4800
1424563376,245.3000,246.0200,245.1700,245.7200,290.1938
1424566985,245.7200,246.9800,245.7200,246.9500,334.0193
1424570591,246.9500,246.9900,246.2500,246.3200,402.1101
1424574202,246.3200,247.0000,246.1500,246.9000,271.7863
1424577821,246.9000,247.4800,245.7500,246.3200,261.2706
1424581428,246.3200,246.9900,245.7500,246.6100,179.0523
1424585135,246.6100,246.9200,246.0700,246.5800,77.2508
1424588752,246.5800,246.7100,246.0800,246.5000,105.1596
1424592356,246.5000,246.7200,246.1300,246.6000,130.5434
1424596035,246.6000,246.7200,245.9700,246.5200,61.3365
1424599638,246.5200,246.7200,245.8700,246.5000,70.6208
1424603332,246.5000,246.6500,246.0200,246.0500,110.1270
1424606936,246.0500,246.1200,244.3000,245.2700,295.3304
1424610555,245.2700,245.2900,244.4100,245.1300,55.1669
1424614159,245.1300,245.8600,240.2700,240.2700,401.8833
1424617766,240.2700,240.9000,236.0000,236.8300,1229.5644
1424621366,236.8300,246.2400,236.8000,243.5200,380.8463
1424624966,243.5200,245.0000,239.0100,244.4800,322.9518
1424628573,244.4800,244.5000,235.0000,236.1200,1168.8897
1424632176,236.1200,237.3900,234.0100,235.3000,701.3059
1424635780,235.3000,237.9700,235.1300,237.0100,617.0353
1424639394,237.0100,237.9000,235.4700,235.6400,279.2230
1424643031,235.6400,236.8100,235.4200,235.7900,363.9839
1424646643,235.7900,237.3700,235.3300,236.9400,243.1296
1424650247,236.9400,237.5000,236.3500,237.1100,303.8339
1424653881,237.1100,237.7500,236.5900,237.5500,211.0361
1424657484,237.5500,239.0000,237.2500,238.6000,361.3647
1424661096,238.6000,238.9900,236.7000,238.2600,327.9185
1424664701,238.2600,240.0000,236.3200,236.8600,426.8582
1424668301,236.8600,238.7500,236.5300,237.2900,204.0146
1424671908,237.2900,238.2000,236.6000,237.4300,115.5440
1424675527,237.4300,238.7500,237.1800,238.4200,119.8931
1424679136,238.4200,238.9200,235.7800,236.5000,235.1777
1424682763,236.5000,237.9200,236.3100,237.5800,67.9431
1424686396,237.5800,237.5800,234.5200,235.4400,279.4163
1424690093,235.4400,237.0000,235.0300,236.9200,90.4310
1424693697,236.9200,236.9200,232.0000,233.5100,409.5571
1424697301,233.5100,234.9800,232.4200,234.0500,379.6180
1424700950,234.0500,237.2600,233.8900,236.5700,470.8047
1424704553,236.5700,237.3700,236.1500,236.4900,376.8627
1424708176,236.4900,237.6200,236.0000,237.4400,469.5951
1424711781,237.4400,238.4000,236.6400,237.8800,574.3936
1424715385,237.8800,238.9000,236.4600,237.7000,508.1988
1424718998,237.7000,238.6600,236.9000,237.6600,403.1980
1424722610,237.6600,238.3800,236.5800,237.9600,521.7427
1424726215,237.9600,240.5600,235.4600,239.4700,1820.1346
1424729838,239.4700,240.3000,238.7500,239.5000,644.4821
1424733461,239.5000,240.9700,238.9200,239.7400,516.0593
1424737066,239.7400,240.1000,238.0100,239.9400,520.9884
1424740685,239.9400,240.8900,239.8000,240.0100,407.3714
1424744289,240.0100,240.3500,238.9200,240.1300,411.2474
1424747894,240.1300,241.0300,239.3000,240.6900,509.4769
1424751509,240.6900,240.8400,239.2300,240.4000,329.1729
1424755112,240.4000,240.7000,239.0200,239.2900,319.5475
1424758713,239.2900,239.9900,238.0000,238.0000,399.2112
1424762327,238.0000,238.9100,237.1700,237.3000,230.0613
1424765938,237.3000,238.4100,235.5100,237.8900,410.8428
1424769541,237.8900,238.9800,237.4700,237.8600,82.1073
1424773145,237.8600,238.7800,236.8700,237.4100,66.5405
1424776795,237.4100,237.9500,236.6900,237.5500,91.2984
1424780419,237.5500,238.8300,237.2400,238.6200,58.0857
1424784032,238.6200,240.1500,237.7800,239.7200,413.1768
1424787635,239.7200,241.0800,237.7800,239.1500,636.6901
1424791255,239.1500,240.1000,237.7800,238.6900,386.7524
1424794858,238.6900,238.9900,236.0000,238.6000,509.7000
1424798462,238.6000,239.2000,237.6900,238.4200,428.8064
1424802066,238.4200,239.9900,237.6300,239.8400,408.8151
1424805683,239.8400,240.1300,239.0100,239.8200,445.3260
1424809286,239.8200,240.0800,239.0000,239.4700,444.7977
1424812907,239.4700,239.9900,238.5100,239.7400,517.8001
1424816510,239.7400,241.9100,239.0200,240.2800,605.8853
1424820143,240.2800,240.7800,239.6700,240.2500,337.2071
1424823750,240.2500,240.9000,239.1000,240.7900,525.4452
1424827398,240.7900,241.0000,239.8600,239.8800,400.2115
